[22:39:11] - C:\Developpement\Github\Universal-XML-Scraper2\Universal XML Scraper V2.au3 (In Progress)
[22:39:11] - WIN_10(X64) - 040C
[22:39:11] - > Dev version
[22:39:11] - Starting files installation
[22:39:11] - > Ending files installation
[22:39:11] - > Verbose LVL : 3
[22:39:11] - > Path to ini : C:\Developpement\Github\Universal-XML-Scraper2\UXS-config.ini
[22:39:11] - > Path to log : C:\Developpement\Github\Universal-XML-Scraper2\log.txt
[22:39:11] - > Path to language : C:\Developpement\Github\Universal-XML-Scraper2\LanguageFiles
[22:39:11] - Language Selected : 040c
[22:39:11] - > Update Checking
[22:39:12] - > File Downloaded : C:\Developpement\Github\Universal-XML-Scraper2\changelog.txt
[22:39:12] - > -In 1 try and 1.03s
[22:39:12] - Local : In Progress - Github : 1.5.0.11
[22:39:12] - > _XML_GetNodeAttributeValue (Profil) = ScreenScraper(MIX)-Recalbox v4
[22:39:12] - > _XML_GetNodeAttributeValue (Profil) = ScreenScraper-Recalbox v0
[22:39:12] - > _XML_GetNodeAttributeValue (Profil) = ScreenScraper-Recalbox v4
[22:39:12] - Profil selected : C:\Developpement\Github\Universal-XML-Scraper2\ProfilsFiles\Screenscraper-RecalboxV4.xml
[22:39:12] - --------------------------------------------------------------------------------
[22:39:12] - http://www.screenscraper.fr/api/systemesListe.php?devid=Screech&devpassword=Screech201601281533y&softname=UniversalXMLScraper(TestDev)&output=XML
[22:39:12] - --------------------------------------------------------------------------------
[22:39:19] - > File Downloaded : C:\Developpement\Github\Universal-XML-Scraper2\Ressources\systemlist.xml
[22:39:19] - > -In 1 try and 6.95s
[22:39:19] - > systemlist.xml Opened
[22:39:19] - > GUI Constructed
[22:39:19] - > _XML_GetValue (Profil/AutoConf/Source_RootPath) = \\SYNO-SCREECH\Emulation\roms
[22:39:19] - > _XML_GetValue (Profil/AutoConf/Target_XMLName) = gamelist.xml
[22:39:19] - > _XML_GetValue (Profil/AutoConf/Target_RomPath) = ./
[22:39:19] - > _XML_GetValue (Profil/AutoConf/Source_ImagePath) = downloaded_images
[22:39:19] - > _XML_GetValue (Profil/AutoConf/Target_ImagePath) = ./downloaded_images/
[22:39:19] - > _XML_GetValue (Profil/General/Source_Image) = Screenscraper.jpg
[22:39:19] - > _XML_GetValue (Profil/General/Target_Image) = RecalboxV4.jpg
[22:39:19] - > SSH Enable
[22:39:19] - > _XML_GetValue (Profil/Plink/Command) = 4 Elements
[22:39:19] - > GUI Refresh
[22:39:26] - > _XML_GetNodeAttributeValue (Profil) = ScreenScraper(MIX)-Recalbox v4
[22:39:26] - > _XML_GetNodeAttributeValue (Profil) = ScreenScraper-Recalbox v0
[22:39:26] - > _XML_GetNodeAttributeValue (Profil) = ScreenScraper-Recalbox v4
[22:39:29] - > Value selected : C:\Developpement\Github\Universal-XML-Scraper2\ProfilsFiles\Screenscraper(MIX)-RecalboxV4.xml
[22:39:29] - Profil selected : C:\Developpement\Github\Universal-XML-Scraper2\ProfilsFiles\Screenscraper(MIX)-RecalboxV4.xml
[22:39:29] - > _XML_GetValue (Profil/AutoConf/Source_RootPath) = \\SYNO-SCREECH\Emulation\roms
[22:39:29] - > _XML_GetValue (Profil/AutoConf/Target_XMLName) = gamelist.xml
[22:39:29] - > _XML_GetValue (Profil/AutoConf/Target_RomPath) = ./
[22:39:29] - > _XML_GetValue (Profil/AutoConf/Source_ImagePath) = downloaded_images
[22:39:29] - > _XML_GetValue (Profil/AutoConf/Target_ImagePath) = ./downloaded_images/
[22:39:29] - > _XML_GetValue (Profil/General/Source_Image) = Screenscraper (MIX).jpg
[22:39:29] - > _XML_GetValue (Profil/General/Target_Image) = RecalboxV4.jpg
[22:39:29] - > SSH Enable
[22:39:29] - > _XML_GetValue (Profil/Plink/Command) = 4 Elements
[22:39:29] - > GUI Refresh
[22:39:32] - > $vTarget_XMLName = \\SYNO-SCREECH\Emulation\roms\sega32x\gamelist.xml
[22:39:32] - > $vSource_RomPath = \\SYNO-SCREECH\Emulation\roms\sega32x
[22:39:32] - > $vTarget_RomPath = ./
[22:39:32] - > $vSource_ImagePath = \\SYNO-SCREECH\Emulation\roms\sega32x\downloaded_images
[22:39:32] - > $vTarget_ImagePath = ./downloaded_images/
[22:39:32] - > $vScrape_Mode = 0
[22:39:32] - > $MissingRom_Mode = 0
[22:39:32] - > $CountryPic_Mode = 0
[22:39:32] - > GUI Desactivated (Scrape in progress)
[22:39:32] - > vScrape_Mode = 0 And \\SYNO-SCREECH\Emulation\roms\sega32x\gamelist.xml = 30432 ---> _XML_Make
[22:39:32] - > _XML_GetValue (Profil/Root/Target_Value) = gameList
[22:39:32] - > _XML_GetValue (Data/systeme/noms/*) = 138 Elements
[22:41:17] - > _XML_GetValue (/Profil/Element[14]/Target_Height) = %0.305
[22:41:17] - > _XML_GetValue (/Profil/Element[14]/Target_TopLeftX) = %0.283
[22:41:17] - > _XML_GetValue (/Profil/Element[14]/Target_TopLeftY) = %0.195
[22:41:17] - > _XML_GetValue (/Profil/Element[14]/Target_TopRightX) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[14]/Target_TopRightY) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[14]/Target_BottomLeftX) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[14]/Target_BottomLeftY) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[14]/Target_Maximize) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[14]/Target_OriginX) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[14]/Target_OriginY) = EMPTY
[22:41:17] - > C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondInfoTEMP.png Created
[22:41:17] - > _XML_GetValue (/Profil/Element[15]/Source_Type) = GDI_Function
[22:41:17] - > _XML_GetValue (/Profil/Element[15]/Source_Function) = Transparency
[22:41:17] - > _XML_GetValue (/Profil/Element[15]/Target_Width) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[15]/Target_Height) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[15]/Target_TopLeftX) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[15]/Target_TopLeftY) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[15]/Target_TopRightX) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[15]/Target_TopRightY) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[15]/Target_BottomLeftX) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[15]/Target_BottomLeftY) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[15]/Target_Maximize) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[15]/Target_OriginX) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[15]/Target_OriginY) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[15]/Source_Value) = 0.25
[22:41:17] - Transparency (0.25) : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondInfoTEMP.png
[22:41:17] - > _XML_GetValue (/Profil/Element[16]/Source_Type) = XML_Value
[22:41:17] - > _XML_GetValue (/Profil/Element[16]/Name) = wheelTEMP
[22:41:17] - > _XML_GetValue (/Profil/Element[16]/Source_Value) = medias/media_wheels/media_wheel_%COUNTRY%
[22:41:17] - > _XML_GetValue (/Profil/Element[16]/source_Origin) = Game
[22:41:17] - > _XML_GetValue (/Profil/Element[16]/Target_Width) = %0.185
[22:41:17] - > _XML_GetValue (/Profil/Element[16]/Target_Height) = %0.147
[22:41:17] - > _XML_GetValue (/Profil/Element[16]/Target_TopLeftX) = %0.087
[22:41:17] - > _XML_GetValue (/Profil/Element[16]/Target_TopLeftY) = %0.353
[22:41:17] - > _XML_GetValue (/Profil/Element[16]/Target_TopRightX) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[16]/Target_TopRightY) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[16]/Target_BottomLeftX) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[16]/Target_BottomLeftY) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[16]/Target_Maximize) = Yes
[22:41:17] - > _XML_GetValue (/Profil/Element[16]/Target_OriginX) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Element[16]/Target_OriginY) = EMPTY
[22:41:17] - > _XML_GetValue (/Profil/Country/Source_Value) = Data/jeu/region
[22:41:17] - > _XML_GetValue (Data/jeu/region) = Europe
[22:41:17] - > _XML_GetValue (Data/jeu/medias/media_wheels/media_wheel_eu) = http://www.screenscraper.fr/api/mediaJeu.php?devid=Screech&devpassword=Screech201601281533y&softname=UniversalXMLScraper(TestDev)&crc=&md5=&sha1=&systemeid=19&jeuid=12672&media=wheel(europe)&mediaformat=png
[22:41:18] - > File Downloaded : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\wheelTEMP.png
[22:41:18] - > -In 1 try and 0.26s
[22:41:18] - Resize Max : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\wheelTEMP.png
[22:41:18] - > Origine = 400x175
[22:41:18] - > Finale = 236x103
[22:41:18] - > C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\wheelTEMP.png Created
[22:41:18] - > _XML_GetValue (Data/jeu/medias/media_wheels/media_wheel_fr) = EMPTY
[22:41:18] - > _XML_GetValue (Data/jeu/medias/media_wheels/media_wheel_eu) = http://www.screenscraper.fr/api/mediaJeu.php?devid=Screech&devpassword=Screech201601281533y&softname=UniversalXMLScraper(TestDev)&crc=&md5=&sha1=&systemeid=19&jeuid=12672&media=wheel(europe)&mediaformat=png
[22:41:18] - > _XML_GetValue (Data/jeu/medias/media_wheels/media_wheel_us) = EMPTY
[22:41:18] - > _XML_GetValue (Data/jeu/medias/media_wheels/media_wheel_origine) = EMPTY
[22:41:18] - > _XML_GetValue (Data/jeu/medias/media_wheels/media_wheel_jp) = EMPTY
[22:41:18] - > _XML_GetValue (Data/jeu/medias/media_wheels/media_wheel_xx) = EMPTY
[22:41:18] - > _XML_GetValue (/Profil/Element[17]/Source_Type) = EMPTY
[22:41:18] - --------------------------------------------------------------------------------
[22:41:18] - End Of Elements
[22:41:18] - --------------------------------------------------------------------------------
[22:41:18] - Merging C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\wheelTEMP.png on C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondInfoTEMP-MER_Temp.PNG
[22:41:18] - Merging C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondInfoTEMP.png on C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondSynoTEMP-MER_Temp.PNG
[22:41:18] - Merging C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondSynoTEMP.png on C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\LogoTEMP-MER_Temp.PNG
[22:41:18] - Merging C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\LogoTEMP.png on C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\PicTEMP-MER_Temp.PNG
[22:41:18] - Merging C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\PicTEMP.png on C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondFixeTEMP-MER_Temp.PNG
[22:41:18] - > _XML_GetValue (/Profil/Compression/use) = yes
[22:41:18] - > _XML_GetValue (/Profil/Compression/soft) = pngquant.exe
[22:41:18] - > _XML_GetValue (/Profil/Compression/parameter) = --force --verbose --ordered --speed=1 --quality=50-90 --ext .png
[22:41:18] - > PNGQuant command: C:\Developpement\Github\Universal-XML-Scraper2\Ressources\pngquant.exe --force --verbose --ordered --speed=1 --quality=50-90 --ext .png C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondFixeTEMP.png
[22:41:19] - PNG Optimization (PNGQuant): C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondFixeTEMP.png(2 MB -> 492 KB)
[22:41:19] - > MIX Template finished (./downloaded_images/FIFA Soccer '96 (Europe) (En,Fr,De,Es,It,Sv)-image.png)
[22:41:19] - > _XML_GetValue (/Profil/Element[8]/Target_Value) = gameList/game/image
[22:41:19] - > Write Value : image = ./downloaded_images/FIFA Soccer '96 (Europe) (En,Fr,De,Es,It,Sv)-image.png
[22:41:19] - > _XML_GetValue (/Profil/Element[9]/Target_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[9]/Source_Type) = Fixe_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[9]/Source_Value) = 
[22:41:19] - > _XML_GetValue (/Profil/Element[9]/Target_Value) = gameList/game/thumbnail
[22:41:19] - > Write Value : thumbnail = 
[22:41:19] - > _XML_GetValue (/Profil/Element[10]/Target_Type) = XML_Value_FORMAT
[22:41:19] - > _XML_GetValue (/Profil/Element[10]/Source_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[10]/Source_Value) = Data/jeu/note
[22:41:19] - > _XML_GetValue (Data/jeu/note) = EMPTY
[22:41:19] - > _XML_GetValue (/Profil/Element[10]/Target_FORMAT) = %20on1%
[22:41:19] - > _XML_GetValue (/Profil/Element[10]/Target_Value) = gameList/game/rating
[22:41:19] - > Write Value : rating = 0
[22:41:19] - > _XML_GetValue (/Profil/Element[11]/Target_Type) = XML_Value_FORMAT
[22:41:19] - > _XML_GetValue (/Profil/Element[11]/Source_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[11]/Source_Value) = Data/jeu/dates/date_%COUNTRY%
[22:41:19] - > _XML_GetValue (/Profil/Country/Source_Value) = Data/jeu/region
[22:41:19] - > _XML_GetValue (Data/jeu/region) = Europe
[22:41:19] - > _XML_GetValue (Data/jeu/dates/date_eu) = 1995-11-01
[22:41:19] - > _XML_GetValue (/Profil/Element[11]/Target_FORMAT) = %ES_Date%
[22:41:19] - > _XML_GetValue (/Profil/Element[11]/Target_Value) = gameList/game/releasedate
[22:41:19] - > Write Value : releasedate = 19951101T000000
[22:41:19] - > _XML_GetValue (/Profil/Element[12]/Target_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[12]/Source_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[12]/Source_Value) = Data/jeu/developpeur
[22:41:19] - > _XML_GetValue (Data/jeu/developpeur) = Probe
[22:41:19] - > _XML_GetValue (/Profil/Element[12]/Target_Value) = gameList/game/developer
[22:41:19] - > Write Value : developer = Probe
[22:41:19] - > _XML_GetValue (/Profil/Element[13]/Target_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[13]/Source_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[13]/Source_Value) = Data/jeu/editeur
[22:41:19] - > _XML_GetValue (Data/jeu/editeur) = Electronic Arts
[22:41:19] - > _XML_GetValue (/Profil/Element[13]/Target_Value) = gameList/game/publisher
[22:41:19] - > Write Value : publisher = Electronic Arts
[22:41:19] - > _XML_GetValue (/Profil/Element[14]/Target_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[14]/Source_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[14]/Source_Value) = Data/jeu/genres/genres_%LANG%/genre_%LANG%
[22:41:19] - > _XML_GetValue (Data/jeu/genres/genres_fr/genre_fr) = Sport
[22:41:19] - > _XML_GetValue (/Profil/Element[14]/Target_Value) = gameList/game/genre
[22:41:19] - > Write Value : genre = Sport
[22:41:19] - > _XML_GetValue (/Profil/Element[15]/Target_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[15]/Source_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[15]/Source_Value) = Data/jeu/joueurs
[22:41:19] - > _XML_GetValue (Data/jeu/joueurs) = 1-4
[22:41:19] - > _XML_GetValue (/Profil/Element[15]/Target_Value) = gameList/game/players
[22:41:19] - > Write Value : players = 1-4
[22:41:19] - > _XML_GetValue (/Profil/Element[16]/Target_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[16]/Source_Type) = Fixe_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[16]/Source_Value) = 
[22:41:19] - > _XML_GetValue (/Profil/Element[16]/Target_Value) = gameList/game/favorite
[22:41:19] - > Write Value : favorite = 
[22:41:19] - > _XML_GetValue (/Profil/Element[17]/Target_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[17]/Source_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[17]/Source_Value) = Data/jeu/region
[22:41:19] - > _XML_GetValue (Data/jeu/region) = Europe
[22:41:19] - > _XML_GetValue (/Profil/Element[17]/Target_Value) = gameList/game/region
[22:41:19] - > Write Value : region = Europe
[22:41:19] - > _XML_GetValue (/Profil/Element[18]/Target_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[18]/Source_Type) = Fixe_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[18]/Source_Value) = 
[22:41:19] - > _XML_GetValue (/Profil/Element[18]/Target_Value) = gameList/game/romtype
[22:41:19] - > Write Value : romtype = 
[22:41:19] - > _XML_GetValue (/Profil/Element[19]/Target_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[19]/Source_Type) = Fixe_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[19]/Source_Value) = 
[22:41:19] - > _XML_GetValue (/Profil/Element[19]/Target_Value) = gameList/game/hidden
[22:41:19] - > Write Value : hidden = 
[22:41:19] - > _XML_GetValue (/Profil/Element[20]/Target_Type) = EMPTY
[22:41:19] - --------------------------------------------------------------------------------
[22:41:19] - End Of Elements
[22:41:19] - --------------------------------------------------------------------------------
[22:41:19] - FIFA Soccer '96 (Europe) (En,Fr,De,Es,It,Sv) scraped in 7.01s - FOUND
[22:41:19] - > Golf Magazine 36 Great Holes Starring Fred Couples (Europe) To Scrape ($vScrape_Mode=0)
[22:41:19] - Rom Info (Golf Magazine 36 Great Holes Starring Fred Couples (Europe).zip) Hash in 0.04s
[22:41:19] - > Size : 1988981
[22:41:19] - > CRC32 : 773053A3
[22:41:19] - > MD5 : 79E6C0C18CFAE693425C2E80E53B019E
[22:41:19] - > SHA1 : C842342FD2F16EA50DA4A3BAE293ECBEB1C15FC2
[22:41:19] - --------------------------------------------------------------------------------
[22:41:19] - http://www.screenscraper.fr/api/jeuInfos.php?devid=Screech&devpassword=Screech201601281533y&softname=UniversalXMLScraper(TestDev)&output=xml&crc=773053A3&md5=79E6C0C18CFAE693425C2E80E53B019E&sha1=1988981&systemeid=19&romtype=rom&romnom=Golf Magazine 36 Great Holes Starring Fred Couples (Europe)&romtaille=1988981
[22:41:19] - --------------------------------------------------------------------------------
[22:41:19] - > File Downloaded : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\Golf Magazine 36 Great Holes Starring Fred Couples (Europe).xml
[22:41:19] - > -In 1 try and 0.25s
[22:41:19] - > _XML_GetValue (Profil/Game/Target_Value) = gameList/game
[22:41:19] - > Write Value : game = 
[22:41:19] - > _XML_GetValue (/Profil/Element[1]/Target_Type) = XML_Attribute
[22:41:19] - > _XML_GetValue (/Profil/Element[1]/Source_Type) = XML_Value
[22:41:19] - > _XML_GetValue (/Profil/Element[1]/Source_Value) = Data/jeu/id
[22:41:19] - > _XML_GetValue (Data/jeu/id) = 12688
[22:41:19] - > _XML_GetValue (/Profil/Element[1]/Target_Attribute_Name) = id
[22:41:19] - > _XML_GetValue (/Profil/Element[1]/Target_Value) = gameList/game
[22:41:19] - > _XML_GetValue (/Profil/Element[2]/Target_Type) = XML_Attribute
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Source_Type) = Fixe_Value
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Source_Value) = ScreenScraper
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Target_Attribute_Name) = source
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Target_Value) = gameList/game
[22:41:20] - > _XML_GetValue (/Profil/Element[3]/Target_Type) = XML_Value
[22:41:20] - > _XML_GetValue (/Profil/Element[3]/Source_Type) = Variable_Value
[22:41:20] - > _XML_GetValue (/Profil/Element[3]/Source_Value) = %XML_Rom_Path%
[22:41:20] - > _XML_GetValue (/Profil/Element[3]/Target_Value) = gameList/game/path
[22:41:20] - > Write Value : path = ./Golf Magazine 36 Great Holes Starring Fred Couples (Europe).zip
[22:41:20] - > _XML_GetValue (/Profil/Element[4]/Target_Type) = XML_Value
[22:41:20] - > _XML_GetValue (/Profil/Element[4]/Source_Type) = Fixe_Value
[22:41:20] - > _XML_GetValue (/Profil/Element[4]/Source_Value) = 
[22:41:20] - > _XML_GetValue (/Profil/Element[4]/Target_Value) = gameList/game/emulator
[22:41:20] - > Write Value : emulator = 
[22:41:20] - > _XML_GetValue (/Profil/Element[5]/Target_Type) = XML_Value
[22:41:20] - > _XML_GetValue (/Profil/Element[5]/Source_Type) = Fixe_Value
[22:41:20] - > _XML_GetValue (/Profil/Element[5]/Source_Value) = 
[22:41:20] - > _XML_GetValue (/Profil/Element[5]/Target_Value) = gameList/game/core
[22:41:20] - > Write Value : core = 
[22:41:20] - > _XML_GetValue (/Profil/Element[6]/Target_Type) = XML_Value
[22:41:20] - > _XML_GetValue (/Profil/Element[6]/Source_Type) = XML_Value
[22:41:20] - > _XML_GetValue (/Profil/Element[6]/Source_Value) = Data/jeu/noms/nom_%COUNTRY%
[22:41:20] - > _XML_GetValue (/Profil/Country/Source_Value) = Data/jeu/region
[22:41:20] - > _XML_GetValue (Data/jeu/region) = Europe
[22:41:20] - > _XML_GetValue (Data/jeu/noms/nom_eu) = EMPTY
[22:41:20] - > _XML_GetValue (Data/jeu/noms/nom_fr) = EMPTY
[22:41:20] - > _XML_GetValue (Data/jeu/noms/nom_eu) = EMPTY
[22:41:20] - > _XML_GetValue (Data/jeu/noms/nom_us) = 36 Great Holes
[22:41:20] - > _XML_GetValue (/Profil/Element[6]/Target_Value) = gameList/game/name
[22:41:20] - > Write Value : name = 36 Great Holes
[22:41:20] - > _XML_GetValue (/Profil/Element[7]/Target_Type) = XML_Value
[22:41:20] - > _XML_GetValue (/Profil/Element[7]/Source_Type) = XML_Value
[22:41:20] - > _XML_GetValue (/Profil/Element[7]/Source_Value) = Data/jeu/synopsis/synopsis_%LANG%
[22:41:20] - > _XML_GetValue (Data/jeu/synopsis/synopsis_fr) = 36 Great Holes starring Fred Couples est un jeu de golf sur Megadrive 32X. Le joueur incarne Frederick Stephen Couples, Golfeur Professionnel de la PGA qui s'exerce au cours de tournois divers ou de parties sans enjeu. Du vent au club adapté au terrain, de nombreux critères sont à prendre en compte pour ne pas envoyer votre petite balle blanche à l'extérieur du parcours.
[22:41:20] - > _XML_GetValue (/Profil/Element[7]/Target_Value) = gameList/game/desc
[22:41:20] - > Write Value : desc = 36 Great Holes starring Fred Couples est un jeu de golf sur Megadrive 32X. Le joueur incarne Frederick Stephen Couples, Golfeur Professionnel de la PGA qui s'exerce au cours de tournois divers ou de parties sans enjeu. Du vent au club adapté au terrain, de nombreux critères sont à prendre en compte pour ne pas envoyer votre petite balle blanche à l'extérieur du parcours.
[22:41:20] - > _XML_GetValue (/Profil/Element[8]/Target_Type) = XML_Path
[22:41:20] - > _XML_GetValue (/Profil/Element[8]/Source_Type) = MIX_Template
[22:41:20] - > _XML_GetValue (/Profil/Element[8]/Source_Download_Tag) = -image
[22:41:20] - > _XML_GetValue (/Profil/Element[8]/Source_Download_Ext) = png
[22:41:20] - > _XML_GetValue (/Profil/Element[8]/Source_Download_Path) = %Local_Path_File%
[22:41:20] - > _XML_GetValue (/Profil/General/Target_Width) = 1280
[22:41:20] - > _XML_GetValue (/Profil/General/Target_Height) = 1024
[22:41:20] - > _XML_GetValue (/Profil/Root/Root_Game) = Data/jeu
[22:41:20] - > _XML_GetValue (/Profil/Root/Root_System) = Data/systeme
[22:41:20] - > _XML_GetValue (/Profil/Element[1]/Source_Type) = Fixe_Value
[22:41:20] - > _XML_GetValue (/Profil/Element[1]/Name) = FondFixeTEMP
[22:41:20] - > _XML_GetValue (/Profil/Element[1]/Source_Value) = Black.jpg
[22:41:20] - > _XML_GetValue (/Profil/Element[1]/Target_Width) = %1
[22:41:20] - > _XML_GetValue (/Profil/Element[1]/Target_Height) = %1
[22:41:20] - > _XML_GetValue (/Profil/Element[1]/Target_TopLeftX) = CENTER
[22:41:20] - > _XML_GetValue (/Profil/Element[1]/Target_TopLeftY) = CENTER
[22:41:20] - > _XML_GetValue (/Profil/Element[1]/Target_TopRightX) = EMPTY
[22:41:20] - > _XML_GetValue (/Profil/Element[1]/Target_TopRightY) = EMPTY
[22:41:20] - > _XML_GetValue (/Profil/Element[1]/Target_BottomLeftX) = EMPTY
[22:41:20] - > _XML_GetValue (/Profil/Element[1]/Target_BottomLeftY) = EMPTY
[22:41:20] - > _XML_GetValue (/Profil/Element[1]/Target_Maximize) = EMPTY
[22:41:20] - > _XML_GetValue (/Profil/Element[1]/Target_OriginX) = EMPTY
[22:41:20] - > _XML_GetValue (/Profil/Element[1]/Target_OriginY) = EMPTY
[22:41:20] - > C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondFixeTEMP.png Created
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Source_Type) = XML_Value
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Name) = fanartTEMP
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Source_Value) = medias/media_fanart
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/source_Origin) = Game
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Target_Width) = %1
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Target_Height) = -1
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Target_TopLeftX) = CENTER
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Target_TopLeftY) = CENTER
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Target_TopRightX) = EMPTY
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Target_TopRightY) = EMPTY
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Target_BottomLeftX) = EMPTY
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Target_BottomLeftY) = EMPTY
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Target_Maximize) = Yes
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Target_OriginX) = EMPTY
[22:41:20] - > _XML_GetValue (/Profil/Element[2]/Target_OriginY) = EMPTY
[22:41:20] - > _XML_GetValue (Data/jeu/medias/media_fanart) = http://www.screenscraper.fr/api/mediaJeu.php?devid=Screech&devpassword=Screech201601281533y&softname=UniversalXMLScraper(TestDev)&crc=&md5=&sha1=&systemeid=19&jeuid=12688&media=fanart&mediaformat=jpg
[22:41:21] - > File Downloaded : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\fanartTEMP.png
[22:41:21] - > -In 1 try and 1.29s
[22:41:21] - Resize Max : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\fanartTEMP.png
[22:41:21] - > Origine = 1920x1080
[22:41:21] - > Finale = 1280x720
[22:41:21] - > C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\fanartTEMP.png Created
[22:41:21] - > _XML_GetValue (/Profil/Element[3]/Source_Type) = GDI_Function
[22:41:21] - > _XML_GetValue (/Profil/Element[3]/Source_Function) = Transparency
[22:41:21] - > _XML_GetValue (/Profil/Element[3]/Target_Width) = EMPTY
[22:41:21] - > _XML_GetValue (/Profil/Element[3]/Target_Height) = EMPTY
[22:41:21] - > _XML_GetValue (/Profil/Element[3]/Target_TopLeftX) = EMPTY
